Epoch,Accuracy,TrainLoss
3723,100,0.0294938
3724,100,0.00155975
3725,100,0.00166746
3726,100,0.0409782
3727,100,0.00389047
3728,93.75,0.0993587
3729,93.75,0.307802
3730,100,0.00821964
3731,100,0.0292536
3732,93.75,0.343399
3733,75,1.29776
3734,87.5,0.569667
3735,87.5,0.330863
3736,100,0.00389427
3737,100,0.0163756
3738,100,0.0328605
3739,100,0.011766
3740,93.75,0.150359
3741,100,0.0205249
3742,100,0.000455408
3743,100,0.0019245
3744,100,0.000352855
3745,87.5,1.17506
3746,93.75,0.0948459
3747,93.75,0.155489
3748,100,0.00744164
3749,100,0.00710289
3750,100,0.00202401
